"","simu","n_obs","mutation_rate","c","initial_trait_frequency","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","mean_nb_meetings","nb_meetings_1","nb_matings_1","nb_females_meeting_1"
"8631",8631,25,0,0.9,0.799107142857143,0.7995821537,0.7997762774,0.8002059113,0.9722990311,0.9993331652,1.355339589,230.112,206.709,207.347
"8632",8632,30,0,0.9,0.799107142857143,0.7981571137,0.7981337523,0.8000496737,0.9720083247,0.9997325727,1.35681677,230.686,207.495,208.109
"8633",8633,0,0,1,0.799107142857143,0.7995543842,0.7992955328,0.7978362894,0.5011775924,0.5014337743,3.170571058,542.446,106.857,191.905
"8634",8634,1,0,1,0.799107142857143,0.7987069572,0.799139688,0.7982825272,0.7992112295,0.7989851885,2.013393923,343.992,170.716,204.862
"8635",8635,5,0,1,0.799107142857143,0.7999182989,0.800162221,0.8004361722,0.939984506,0.9401109616,1.481153075,252.4,200.335,210.588
"8636",8636,10,0,1,0.799107142857143,0.7996724787,0.7986638214,0.7989494672,0.9776117316,0.9776962015,1.337766257,227.949,208.338,212.116
"8637",8637,15,0,1,0.799107142857143,0.799209962,0.7989012343,0.7991511733,0.9942914878,0.9943350474,1.276646433,218.344,213.181,214.182
"8638",8638,20,0,1,0.799107142857143,0.7988846414,0.799353128,0.7995188665,0.9976447146,0.9977061278,1.26411718,214.957,212.74,213.144
"8639",8639,25,0,1,0.799107142857143,0.7990094729,0.7994437671,0.7997008871,0.9992556128,0.9992945128,1.255318911,213.705,213.023,213.153
"8640",8640,30,0,1,0.799107142857143,0.8000374955,0.7999414957,0.7989936989,0.9996656043,0.9996819917,1.252524837,214.106,213.808,213.859
"8641",8641,0,0,0.5,0.803571428571428,0.8027418065,0.8030456861,0.8042277123,0.8011399193,0.4989389537,1.996545939,341.649,171.069,190.02
"8642",8642,1,0,0.5,0.803571428571428,0.8039877428,0.804161128,0.8037072766,0.8047998375,0.8041912636,2.000497077,342.824,171.475,189.956
"8643",8643,5,0,0.5,0.803571428571428,0.8030049355,0.8038009182,0.8026196981,0.8038634361,0.9422611653,2.000315797,342.663,171.462,190.014
"8644",8644,10,0,0.5,0.803571428571428,0.8033160503,0.8037169963,0.8029799733,0.8019650737,0.9799408935,1.998468255,341.325,170.642,189.425
"8645",8645,15,0,0.5,0.803571428571428,0.8036980881,0.8035644393,0.8036168436,0.8050945676,0.9950094679,1.997226087,342.933,171.783,190.183
"8646",8646,20,0,0.5,0.803571428571428,0.8045423953,0.8043070999,0.8044361145,0.8050506509,0.998025912,2.002337476,342.455,171.012,189.572
"8647",8647,25,0,0.5,0.803571428571428,0.80392035,0.8038080474,0.8039536815,0.8034115008,0.9993936128,2.000031235,343.328,171.376,190.007
"8648",8648,30,0,0.5,0.803571428571428,0.8045228599,0.8048698815,0.8035393176,0.8051335693,0.9997230279,2.000145388,342.061,171.178,189.543
"8649",8649,0,0,0.6,0.803571428571428,0.803528843,0.8029077646,0.801661334,0.7970494596,0.4991275778,2.032369311,347.558,169.538,189.654
"8650",8650,1,0,0.6,0.803571428571428,0.8040161742,0.8036620073,0.8035913823,0.8351575849,0.8029576666,1.879325779,322.714,178.431,192.941
"8651",8651,5,0,0.6,0.803571428571428,0.8033524711,0.8041945979,0.8038702449,0.8518944932,0.9431197387,1.811995327,309.229,181.244,193.291
"8652",8652,10,0,0.6,0.803571428571428,0.8041296032,0.8040836501,0.8029556223,0.8563606365,0.9796274074,1.792959024,307.981,182.985,194.336
"8653",8653,15,0,0.6,0.803571428571428,0.8040244669,0.8037923431,0.804455616,0.8595548297,0.9953887107,1.786224237,305.178,182.85,193.779
"8654",8654,20,0,0.6,0.803571428571428,0.8032048688,0.8032692871,0.8047023971,0.8600845682,0.9981075759,1.783299997,305.715,183.517,194.346
"8655",8655,25,0,0.6,0.803571428571428,0.8027786369,0.8032955301,0.8014210237,0.8595784876,0.9993237903,1.783276207,304.327,182.705,193.606
"8656",8656,30,0,0.6,0.803571428571428,0.8035933412,0.8034210353,0.8016127252,0.8596106871,0.9996620097,1.782499335,305.564,183.515,194.465
"8657",8657,0,0,0.7,0.803571428571428,0.8030316782,0.8042946037,0.8040716468,0.7729652831,0.5013279165,2.127606776,364.661,164.665,190.387
"8658",8658,1,0,0.7,0.803571428571428,0.8036345322,0.8052580106,0.8052783849,0.8529189723,0.8055308511,1.811890873,311.173,182.228,195.708
"8659",8659,5,0,0.7,0.803571428571428,0.8033727629,0.8039634784,0.8035230566,0.8888512039,0.9415967284,1.66921367,285.75,189.364,197.411
"8660",8660,10,0,0.7,0.803571428571428,0.804171813,0.8049133461,0.8033018154,0.9001618164,0.9801791202,1.626451464,279.058,191.824,198.147
"8661",8661,15,0,0.7,0.803571428571428,0.8031249709,0.80302098,0.8028678669,0.904143921,0.9948626502,1.615976101,275.928,192.045,197.776
"8662",8662,20,0,0.7,0.803571428571428,0.8037072984,0.8032245275,0.803466042,0.9045183013,0.9978245933,1.613776862,275.898,192.501,198.297
"8663",8663,25,0,0.7,0.803571428571428,0.8044865713,0.8034060995,0.8028880237,0.9052464432,0.999318081,1.610636523,275.938,192.92,198.609
"8664",8664,30,0,0.7,0.803571428571428,0.8038304207,0.8038377413,0.805220265,0.9044620098,0.9998121228,1.610657812,276.085,193.173,198.767
"8665",8665,0,0,0.8,0.803571428571428,0.8044224501,0.8043246799,0.8039304006,0.7251157798,0.4995363488,2.309958082,397.073,154.866,191.193
"8666",8666,1,0,0.8,0.803571428571428,0.8034936694,0.802931877,0.8023159648,0.8563824441,0.8019452933,1.796524855,307.377,182.332,197.957
"8667",8667,5,0,0.8,0.803571428571428,0.8035643345,0.8024821846,0.8041391532,0.9168485042,0.9433817742,1.56045904,267.65,195.759,201.987
"8668",8668,10,0,0.8,0.803571428571428,0.802595014,0.8037202017,0.8036496791,0.9322618501,0.979833097,1.50054744,256.395,198.637,202.425
"8669",8669,15,0,0.8,0.803571428571428,0.803733029,0.803257365,0.804140906,0.9391052886,0.9951358809,1.470417979,251.949,200.424,203.058
"8670",8670,20,0,0.8,0.803571428571428,0.803893757,0.8035582895,0.8039500265,0.9410076066,0.9977354748,1.469639953,251.6,200.53,203.127
"8671",8671,25,0,0.8,0.803571428571428,0.8028112503,0.8018326492,0.8019860181,0.9412480187,0.9992395,1.469847812,250.504,200.234,202.694
"8672",8672,30,0,0.8,0.803571428571428,0.8038471089,0.804408398,0.8027549814,0.9433267427,0.9996978608,1.467550472,251.24,200.608,202.962
"8673",8673,0,0,0.9,0.803571428571428,0.8038592511,0.803020764,0.8030543685,0.6458218488,0.5011916229,2.629654686,452.188,137.782,191.613
"8674",8674,1,0,0.9,0.803571428571428,0.8033978169,0.8033786702,0.8029777253,0.8433676718,0.8031906408,1.848111773,316.69,179.86,201.439
"8675",8675,5,0,0.9,0.803571428571428,0.8037665156,0.8040957628,0.8037200235,0.9371069946,0.9437394626,1.49386198,254.862,198.826,205.304
"8676",8676,10,0,0.9,0.803571428571428,0.8044179569,0.8045243944,0.8051949204,0.9610440486,0.9805132981,1.397111355,239.904,205.068,207.723
"8677",8677,15,0,0.9,0.803571428571428,0.8035799241,0.8031044537,0.8032156238,0.9698245615,0.9946258899,1.363712923,233.181,206.877,208.018
"8678",8678,20,0,0.9,0.803571428571428,0.8040740275,0.8040043912,0.8049566922,0.9727051216,0.9980958288,1.350979599,232.375,208.141,208.901
"8679",8679,25,0,0.9,0.803571428571428,0.8038952052,0.804473607,0.8032409534,0.9734408181,0.9994772512,1.346609666,230.008,206.84,207.444
"8680",8680,30,0,0.9,0.803571428571428,0.804013403,0.80369521,0.8039959071,0.9736276496,0.9997223628,1.349432743,230.711,207.232,207.83
"8681",8681,0,0,1,0.803571428571428,0.8030559002,0.8033158587,0.8028586897,0.500074952,0.4999674986,3.23720527,557.058,106.579,192.312
"8682",8682,1,0,1,0.803571428571428,0.8041253912,0.8041926632,0.8030938253,0.8027676044,0.8027303434,2.031114919,348.003,170.608,204.378
"8683",8683,5,0,1,0.803571428571428,0.8042336078,0.8047039162,0.8035184039,0.9429581673,0.9427487653,1.469153167,251.54,200.795,210.606
"8684",8684,10,0,1,0.803571428571428,0.8040774299,0.8043556064,0.8050213779,0.9808989287,0.9810061233,1.322263746,226.604,209.362,212.629
"8685",8685,15,0,1,0.803571428571428,0.8035104352,0.8026537436,0.8036845852,0.9952718489,0.995312722,1.264001182,215.335,211.132,211.925
"8686",8686,20,0,1,0.803571428571428,0.8037128111,0.8034278658,0.8039395669,0.9978370462,0.997897848,1.25466016,215.148,213.142,213.524
"8687",8687,25,0,1,0.803571428571428,0.8046217294,0.805251043,0.8047439244,0.9993571441,0.9993596799,1.246629183,213.374,212.842,212.949
"8688",8688,30,0,1,0.803571428571428,0.8032408526,0.803811048,0.8023843261,0.9997438355,0.9997328358,1.245223363,213.542,213.258,213.306
"8689",8689,0,0,0.5,0.808035714285714,0.8080265876,0.808385338,0.8068107953,0.8095166732,0.4996515684,2.003790777,346.705,173.135,191.325
"8690",8690,1,0,0.5,0.808035714285714,0.8075088898,0.807994934,0.8068883283,0.8079199109,0.8066816649,1.998832022,343.311,171.829,190.001
"8691",8691,5,0,0.5,0.808035714285714,0.8079857101,0.8082653251,0.8070385174,0.8080655553,0.94564412,2.001183761,345.293,172.484,190.666
"8692",8692,10,0,0.5,0.808035714285714,0.8076839925,0.8078314053,0.8083494143,0.8080143059,0.9814750434,2.001112356,344.719,172.29,190.671
"8693",8693,15,0,0.5,0.808035714285714,0.809089838,0.8094289857,0.8110979548,0.8100681979,0.9961969323,2.000272799,345.084,172.853,190.912
"8694",8694,20,0,0.5,0.808035714285714,0.8076330551,0.8070253757,0.807157587,0.80802251,0.9983142074,2.000685556,343.682,171.855,190.03
"8695",8695,25,0,0.5,0.808035714285714,0.8070648348,0.8077639976,0.8063237182,0.8073582684,0.9994348444,2.000769134,346.1,172.93,191.236
"8696",8696,30,0,0.5,0.808035714285714,0.8065494934,0.8070395785,0.805163487,0.8072984377,0.9997648207,2.003382584,344.855,171.967,190.249
"8697",8697,0,0,0.6,0.808035714285714,0.8076610998,0.8081163637,0.8091812519,0.8009736255,0.4992360544,2.035841173,351.042,170.831,190.718
"8698",8698,1,0,0.6,0.808035714285714,0.8081653671,0.8087145366,0.8080606702,0.8393079468,0.806024817,1.883401914,324.379,178.814,193.028
"8699",8699,5,0,0.6,0.808035714285714,0.8082354438,0.808729387,0.8080322722,0.8571147076,0.9471157443,1.809345934,312.279,183.05,194.641
"8700",8700,10,0,0.6,0.808035714285714,0.8080908138,0.8075727311,0.8078736802,0.8600732486,0.9815544793,1.789710803,309.206,183.929,194.922
"8701",8701,15,0,0.6,0.808035714285714,0.808606821,0.8084962205,0.8078280284,0.863071405,0.9954461378,1.779862562,307.582,184.331,195.003
"8702",8702,20,0,0.6,0.808035714285714,0.808395378,0.8090019774,0.8086661035,0.8625021771,0.998263578,1.778892868,306.594,183.936,194.478
"8703",8703,25,0,0.6,0.808035714285714,0.807882965,0.8076213517,0.8069145808,0.8625097923,0.9995375669,1.776569151,306.546,184.126,194.767
"8704",8704,30,0,0.6,0.808035714285714,0.8076486197,0.8072478369,0.8096979267,0.8621845847,0.9997880447,1.780803233,307.633,184.458,195.072
"8705",8705,0,0,0.7,0.808035714285714,0.8090545565,0.8094965782,0.809828986,0.7756471215,0.5003213997,2.132566281,367.216,165.068,190.573
"8706",8706,1,0,0.7,0.808035714285714,0.8084624708,0.8079615,0.808592125,0.8568708943,0.8080947753,1.805264283,310.054,182.187,195.323
"8707",8707,5,0,0.7,0.808035714285714,0.8075033773,0.8075814304,0.8076747716,0.891763273,0.9463258156,1.663819937,286.139,190.139,197.897
"8708",8708,10,0,0.7,0.808035714285714,0.8081405992,0.8093419749,0.8093688747,0.9021656373,0.9824712446,1.617222695,278.304,192.157,198.41
"8709",8709,15,0,0.7,0.808035714285714,0.8071476753,0.806798107,0.8066375507,0.9049721283,0.9954475449,1.611604414,277.48,193.317,199.106
"8710",8710,20,0,0.7,0.808035714285714,0.8079890029,0.8074968226,0.8068703332,0.9067974185,0.9981987243,1.606582092,277.564,193.964,199.509
"8711",8711,25,0,0.7,0.808035714285714,0.8079364606,0.8075116789,0.8079889098,0.9065063611,0.9994719051,1.605202791,275.803,193.115,198.816
"8712",8712,30,0,0.7,0.808035714285714,0.808338323,0.808248908,0.8086198087,0.9078811295,0.9997860682,1.605466742,275.921,192.973,198.559
"8713",8713,0,0,0.8,0.808035714285714,0.8086291622,0.8082742053,0.8082202952,0.7322428321,0.501674468,2.316896314,401.24,156.344,191.813
"8714",8714,1,0,0.8,0.808035714285714,0.8082937273,0.8075741918,0.8075045856,0.8611455784,0.8084259351,1.789051649,307.543,183.064,198.211
"8715",8715,5,0,0.8,0.808035714285714,0.8080880345,0.8082401906,0.8074433323,0.9211412513,0.9466348605,1.550761089,267.975,196.834,202.802
"8716",8716,10,0,0.8,0.808035714285714,0.8078204792,0.8078595343,0.8088450671,0.9357997911,0.9822749319,1.491336052,256.306,199.236,202.722
"8717",8717,15,0,0.8,0.808035714285714,0.8088821792,0.8082094875,0.8085557472,0.9421010542,0.9959907016,1.468157943,253.203,201.185,203.73
"8718",8718,20,0,0.8,0.808035714285714,0.8074833205,0.8075890544,0.8072559711,0.9434655109,0.9983299611,1.465016794,252.191,201.113,203.488
"8719",8719,25,0,0.8,0.808035714285714,0.8082001844,0.8076752421,0.8069787453,0.9437800115,0.9995171541,1.4623131,252.884,202.225,204.607
"8720",8720,30,0,0.8,0.808035714285714,0.8081532402,0.8081517391,0.8071565677,0.9426941642,0.9997216585,1.461082749,251.775,201.136,203.523
"8721",8721,0,0,0.9,0.808035714285714,0.8088758305,0.8098248613,0.8099368484,0.6498341257,0.5004646378,2.658607918,458.18,138.163,191.776
"8722",8722,1,0,0.9,0.808035714285714,0.8085320079,0.8085337613,0.8080226388,0.8477740248,0.8070220541,1.85020448,318.818,180.547,201.622
"8723",8723,5,0,0.9,0.808035714285714,0.8072276494,0.8067456102,0.8083996138,0.9388066797,0.9463217221,1.481008863,253.84,199.612,205.914
"8724",8724,10,0,0.9,0.808035714285714,0.8086829442,0.8084690774,0.8083093108,0.9617835193,0.981478961,1.388904104,239.289,205.084,207.693
"8725",8725,15,0,0.9,0.808035714285714,0.8080398831,0.8086290743,0.8071987889,0.9714097271,0.995604193,1.349826047,232.555,207.099,208.075
"8726",8726,20,0,0.9,0.808035714285714,0.807233996,0.8081049867,0.8056179561,0.9731129981,0.9979446953,1.344849285,232.462,208.06,208.784
"8727",8727,25,0,0.9,0.808035714285714,0.8078077777,0.8077178878,0.8074912861,0.9739973473,0.9993547447,1.34247306,230.49,207.083,207.683
"8728",8728,30,0,0.9,0.808035714285714,0.8070687985,0.8084316138,0.8076215531,0.9738101391,0.9997555278,1.342935693,231.46,208.22,208.772
"8729",8729,0,0,1,0.808035714285714,0.8079532178,0.8074745749,0.8082198902,0.5004444565,0.5005845716,3.262831947,563.618,106.608,192.534
"8730",8730,1,0,1,0.808035714285714,0.8081594431,0.808429368,0.8064255526,0.8057811679,0.8063008572,2.042472507,354.261,172.164,205.808
"8731",8731,5,0,1,0.808035714285714,0.8073901481,0.8066409602,0.8062664929,0.9449347197,0.9447801845,1.467625617,252.921,201.446,211.086
"8732",8732,10,0,1,0.808035714285714,0.8075141308,0.8073795251,0.8095575555,0.9827340731,0.9827960205,1.309688243,224.657,209.133,212.104
"8733",8733,15,0,1,0.808035714285714,0.8089060908,0.8096125533,0.8091016902,0.9961616618,0.9960684163,1.250583337,215.722,212.304,212.96
"8734",8734,20,0,1,0.808035714285714,0.8083775053,0.807962433,0.8088533155,0.9982205663,0.9982405453,1.246856181,214.569,212.919,213.227
"8735",8735,25,0,1,0.808035714285714,0.8077114572,0.8074552582,0.8084158755,0.9994841593,0.9994856913,1.241952564,213.803,213.164,213.256
"8736",8736,30,0,1,0.808035714285714,0.8078083383,0.8078933624,0.8065133564,0.9996429191,0.9996285649,1.238699892,213.066,212.789,212.853
"8737",8737,0,0,0.5,0.8125,0.8130048387,0.813457296,0.813601667,0.8113622541,0.4996101746,2.002526882,347.002,173.153,191.178
"8738",8738,1,0,0.5,0.8125,0.8139558324,0.8132821167,0.8146912136,0.8151841142,0.814309236,1.998166106,348.083,174.28,191.97
"8739",8739,5,0,0.5,0.8125,0.8126384095,0.8128023271,0.8133638926,0.8135254801,0.9496636553,2.004793454,347.782,173.504,191.366
"8740",8740,10,0,0.5,0.8125,0.8118749328,0.8131247372,0.8121790518,0.8123338849,0.9829444684,2.002718266,345.982,172.852,190.703
"8741",8741,15,0,0.5,0.8125,0.8115253493,0.8121999179,0.8130407154,0.8115877693,0.9965589722,2.001651493,345.692,172.791,190.748
"8742",8742,20,0,0.5,0.8125,0.8117733069,0.8114673199,0.8125735448,0.8123648063,0.9985705886,2.006014323,347.361,173.401,191.279
"8743",8743,25,0,0.5,0.8125,0.8131199853,0.8131428538,0.8122753221,0.8129257598,0.999563543,2.003045019,348.136,173.786,191.848
"8744",8744,30,0,0.5,0.8125,0.8133019141,0.8129567658,0.8122778654,0.8132184061,0.9998139441,1.993043437,345.472,173.291,190.988
"8745",8745,0,0,0.6,0.8125,0.8132448945,0.813152506,0.8122026956,0.8058881866,0.4994395758,2.037278615,351.976,171.227,190.903
"8746",8746,1,0,0.6,0.8125,0.8120381644,0.8123673098,0.8111573457,0.8436352418,0.8113191924,1.873498484,324.983,180.092,193.967
"8747",8747,5,0,0.6,0.8125,0.8120052646,0.8124427013,0.8104491192,0.8601013355,0.9476320279,1.805758007,313.633,183.855,195.269
"8748",8748,10,0,0.6,0.8125,0.8122561067,0.8124886695,0.8130303904,0.8644851883,0.9840059852,1.786800183,310.121,184.783,195.492
"8749",8749,15,0,0.6,0.8125,0.8128502254,0.8125771007,0.8122788828,0.8663975795,0.996220912,1.77853371,308.245,184.787,195.191
"8750",8750,20,0,0.6,0.8125,0.8125505145,0.8119391754,0.8122234673,0.8659766352,0.9985067281,1.779126094,307.83,184.384,194.883
"8751",8751,25,0,0.6,0.8125,0.8136104924,0.8140598916,0.8136557624,0.8671327922,0.9996704344,1.778955055,307.594,184.378,194.725
"8752",8752,30,0,0.6,0.8125,0.8133326614,0.8132876027,0.814088637,0.8671150957,0.9998188543,1.781315107,308.677,184.707,195.013
"8753",8753,0,0,0.7,0.8125,0.8121420927,0.8115074802,0.8124362288,0.7785550884,0.4991435888,2.134249581,368.579,165.847,191.168
"8754",8754,1,0,0.7,0.8125,0.8128201284,0.8124246533,0.8134573919,0.8619702608,0.8133932376,1.799733338,311.509,183.433,196.106
"8755",8755,5,0,0.7,0.8125,0.8135674696,0.8124830693,0.8127811973,0.8960608312,0.9496629723,1.65477704,287.278,191.343,198.912
"8756",8756,10,0,0.7,0.8125,0.811815951,0.8119613225,0.8133928528,0.9056408401,0.9841211013,1.623858567,280.005,192.683,198.741
"8757",8757,15,0,0.7,0.8125,0.8130050252,0.8126531122,0.8125200934,0.9091907345,0.9960439968,1.603647211,277.597,193.724,199.283
"8758",8758,20,0,0.7,0.8125,0.8120005375,0.8116295229,0.811789171,0.9087088986,0.9985442472,1.602648018,276.821,193.318,198.83
"8759",8759,25,0,0.7,0.8125,0.8123965444,0.8119743755,0.812830447,0.9088126974,0.9996010614,1.600813941,276.928,193.671,199.014
"8760",8760,30,0,0.7,0.8125,0.8127977874,0.8118747235,0.8109023364,0.9114085498,0.999740232,1.601473744,276.848,193.633,198.85
"8761",8761,0,0,0.8,0.8125,0.8129167752,0.8127838698,0.8148194508,0.7334512129,0.5006571225,2.325805319,402.998,156.56,192.038
"8762",8762,1,0,0.8,0.8125,0.8126359183,0.8123682802,0.8121165141,0.8651944983,0.8114668028,1.786010503,309.755,184.509,199.21
"8763",8763,5,0,0.8,0.8125,0.813154614,0.813070929,0.8143489812,0.9244811378,0.9503804076,1.541340923,267.946,197.814,203.363
"8764",8764,10,0,0.8,0.8125,0.8124868036,0.8134828594,0.812304694,0.9383165897,0.9831158175,1.484236679,257.242,200.008,203.26
"8765",8765,15,0,0.8,0.8125,0.8119867256,0.8119303853,0.8121781766,0.9428984995,0.9962018544,1.462087087,251.906,200.171,202.646
"8766",8766,20,0,0.8,0.8125,0.8129914554,0.813332313,0.8135652738,0.9440643797,0.9985442507,1.461402313,251.681,200.538,202.948
"8767",8767,25,0,0.8,0.8125,0.8123138049,0.8133171326,0.8133116466,0.9445563296,0.9996081579,1.455206044,251.009,200.734,203.037
"8768",8768,30,0,0.8,0.8125,0.8125026003,0.8125813639,0.8115129174,0.9454831355,0.9998141594,1.456808706,251.924,201.197,203.397
"8769",8769,0,0,0.9,0.8125,0.8134865056,0.8129373299,0.8138261849,0.6541196686,0.5016710031,2.677577442,465.026,139.335,192.42
"8770",8770,1,0,0.9,0.8125,0.8123720225,0.8135308625,0.8123243233,0.8537268121,0.8121088535,1.846586159,319.703,181.559,201.993
"8771",8771,5,0,0.9,0.8125,0.8133206662,0.813219606,0.8130849425,0.9425111571,0.949628135,1.470169384,253.879,200.315,206.098
"8772",8772,10,0,0.9,0.8125,0.8123081184,0.8124265379,0.8122369864,0.9644144737,0.9834467842,1.379126992,238.061,205.028,207.334
