"","X","simu","n_obs","mutation_rate","c","initial_trait_frequency","replicate","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","mean_nb_meetings","nb_meetings_1","nb_matings_1","nb_females_meeting_1","nb_meetings_1_pref_1","nb_meetings_1_pref_0","nb_females_pref1","nb_females_pref0","nb_repro_last","nb_females_meeting1_and_pref1","nb_females_meeting1_and_pref0","nb_matings1_over_nb_meetings1","c_num","conditional_proba_fx","conditional_proba_bis"
"133",NA,133,"15",0,"0.9",0.00892857142857143,NA,0.008854665953,0.008697736882,0.008947669607,0.001008926989,0,1.11943526,2.081,0.215,2.054,NA,NA,NA,NA,NA,NA,NA,0.10488585704455,0.9,NA,NA
"134",NA,134,"20",0,"0.9",0.00892857142857143,NA,0.008858934602,0.008950321852,0.008515829699,0.000980630887,0,1.119804854,2.202,0.208,2.163,NA,NA,NA,NA,NA,NA,NA,0.099161538887965,0.9,NA,NA
"135",NA,135,"25",0,"0.9",0.00892857142857143,NA,0.008855366125,0.008895867326,0.008673273081,0.001003193495,0,1.120371705,2.184,0.213,2.164,NA,NA,NA,NA,NA,NA,NA,0.0960068580277639,0.9,NA,NA
"136",NA,136,"30",0,"0.9",0.00892857142857143,NA,0.008992881244,0.008882932374,0.008996721371,0.001098717329,0,1.11987296,2.171,0.233,2.143,NA,NA,NA,NA,NA,NA,NA,0.096533956316565,0.9,NA,NA
"137",NA,137,"0",0,"1",0.00892857142857143,NA,0.008982306649,0.008809191552,0.008676432803,0.4248257055,0.4999693226,53.368690705,90.271,89.324,90.26,NA,NA,NA,NA,NA,NA,NA,0.989642485900817,1,NA,NA
"138",NA,138,"1",0,"1",0.00892857142857143,NA,0.008803871558,0.008691401197,0.009120570969,0.007883868673,0.00909447672,2.04621539,3.509,1.679,3.493,NA,NA,NA,NA,NA,NA,NA,0.35902785522738,1,NA,NA
"139",NA,139,"5",0,"1",0.00892857142857143,NA,0.008881949618,0.008848462594,0.009147524978,2.0655261e-05,2.2500903e-05,1.010686979,1.935,0.004,1.905,NA,NA,NA,NA,NA,NA,NA,0.0017921146953405,1,NA,NA
"140",NA,140,"10",0,"1",0.00892857142857143,NA,0.008735483912,0.008755403332,0.008683411875,0,0,1.008887576,1.893,0,1.869,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"141",NA,141,"15",0,"1",0.00892857142857143,NA,0.008821453875,0.008923887457,0.009051712862,0,0,1.009061151,1.936,0,1.901,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"142",NA,142,"20",0,"1",0.00892857142857143,NA,0.008824307605,0.008979699103,0.009049165605,0,0,1.008935908,1.907,0,1.883,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"143",NA,143,"25",0,"1",0.00892857142857143,NA,0.009157987447,0.009135276926,0.009492260327,0,0,1.009261145,1.972,0,1.948,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"144",NA,144,"30",0,"1",0.00892857142857143,NA,0.008810959581,0.008946163821,0.008783413477,0,0,1.009243177,1.968,0,1.941,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"145",NA,145,"0",0,"0.5",0.0133928571428571,NA,0.013278046116,0.013299276144,0.013189062033,0.013154358369,0.4993952987,2.005939058,5.731,2.814,5.615,NA,NA,NA,NA,NA,NA,NA,0.492314873133844,0.5,NA,NA
"146",NA,146,"1",0,"0.5",0.0133928571428571,NA,0.013362068698,0.013458178093,0.013008053559,0.013736435083,0.013073355311,2.002085862,5.77,2.928,5.673,NA,NA,NA,NA,NA,NA,NA,0.508892299901979,0.5,NA,NA
"147",NA,147,"5",0,"0.5",0.0133928571428571,NA,0.01342729544,0.013309237628,0.013658335097,0.013682164572,7.6392318e-05,2.003819545,5.796,2.896,5.694,NA,NA,NA,NA,NA,NA,NA,0.508917753071893,0.5,NA,NA
"148",NA,148,"10",0,"0.5",0.0133928571428571,NA,0.013637803809,0.013474078882,0.013548448093,0.013906548893,4.464286e-06,2.004491414,5.871,2.951,5.746,NA,NA,NA,NA,NA,NA,NA,0.512537239176249,0.5,NA,NA
"149",NA,149,"15",0,"0.5",0.0133928571428571,NA,0.013492200715,0.013236688646,0.012933759395,0.013987514674,0,1.994665247,5.921,2.979,5.808,NA,NA,NA,NA,NA,NA,NA,0.503692145315561,0.5,NA,NA
"150",NA,150,"20",0,"0.5",0.0133928571428571,NA,0.013307092424,0.013013052087,0.013331340111,0.013343082762,0,1.998792819,5.669,2.835,5.572,NA,NA,NA,NA,NA,NA,NA,0.504553841090272,0.5,NA,NA
"151",NA,151,"25",0,"0.5",0.0133928571428571,NA,0.013368260754,0.013481806926,0.013561803443,0.012973914301,0,1.998846748,5.585,2.761,5.481,NA,NA,NA,NA,NA,NA,NA,0.487343833336507,0.5,NA,NA
"152",NA,152,"30",0,"0.5",0.0133928571428571,NA,0.013361671078,0.01331938141,0.013451784061,0.013129701223,0,2.000431951,5.579,2.795,5.496,NA,NA,NA,NA,NA,NA,NA,0.500490670269372,0.5,NA,NA
"153",NA,153,"0",0,"0.6",0.0133928571428571,NA,0.013240631439,0.013262190144,0.013017085421,0.014582096258,0.5013668991,2.083053342,5.922,3.108,5.805,NA,NA,NA,NA,NA,NA,NA,0.520126721673443,0.6,NA,NA
"154",NA,154,"1",0,"0.6",0.0133928571428571,NA,0.013419665034,0.01363850212,0.013889433545,0.009160005125,0.013710463483,1.68237395,4.803,1.952,4.721,NA,NA,NA,NA,NA,NA,NA,0.409778865968962,0.6,NA,NA
"155",NA,155,"5",0,"0.6",0.0133928571428571,NA,0.013337598133,0.013254108852,0.013002705182,0.009211620267,2.5065114e-05,1.675031718,4.849,1.962,4.76,NA,NA,NA,NA,NA,NA,NA,0.406493147133157,0.6,NA,NA
"156",NA,156,"10",0,"0.6",0.0133928571428571,NA,0.013554280753,0.013192390324,0.013382819822,0.009044346015,0,1.67763825,4.847,1.929,4.754,NA,NA,NA,NA,NA,NA,NA,0.40081636515256,0.6,NA,NA
"157",NA,157,"15",0,"0.6",0.0133928571428571,NA,0.013289644169,0.013259532658,0.013222428849,0.008768877128,0,1.672737047,4.748,1.865,4.661,NA,NA,NA,NA,NA,NA,NA,0.388240577105452,0.6,NA,NA
"158",NA,158,"20",0,"0.6",0.0133928571428571,NA,0.013362956134,0.013385808462,0.013475697521,0.009362717375,0,1.674702161,4.816,1.982,4.742,NA,NA,NA,NA,NA,NA,NA,0.40860572462131,0.6,NA,NA
"159",NA,159,"25",0,"0.6",0.0133928571428571,NA,0.013510147628,0.01367601371,0.013127700358,0.00927534893,0,1.671742008,4.922,1.98,4.834,NA,NA,NA,NA,NA,NA,NA,0.413473216706773,0.6,NA,NA
"160",NA,160,"30",0,"0.6",0.0133928571428571,NA,0.01353504019,0.013608676102,0.013691401359,0.008992073683,0,1.673669849,4.731,1.912,4.659,NA,NA,NA,NA,NA,NA,NA,0.401790407261746,0.6,NA,NA
"161",NA,161,"0",0,"0.7",0.0133928571428571,NA,0.013279585452,0.013436483026,0.013465277401,0.018124169222,0.5006592334,2.362623815,6.685,3.87,6.575,NA,NA,NA,NA,NA,NA,NA,0.569911179990399,0.7,NA,NA
"162",NA,162,"1",0,"0.7",0.0133928571428571,NA,0.013192681496,0.013426274829,0.013159960129,0.00634934168,0.012659396637,1.465709865,4.197,1.353,4.12,NA,NA,NA,NA,NA,NA,NA,0.318364899502703,0.7,NA,NA
"163",NA,163,"5",0,"0.7",0.0133928571428571,NA,0.013309794875,0.013510398462,0.013336254963,0.00578404336,4.1852238e-05,1.440009075,4.028,1.234,3.977,NA,NA,NA,NA,NA,NA,NA,0.308638385000565,0.7,NA,NA
"164",NA,164,"10",0,"0.7",0.0133928571428571,NA,0.013236420081,0.013318097926,0.012737002464,0.005987594413,0,1.442418343,4.216,1.287,4.15,NA,NA,NA,NA,NA,NA,NA,0.294825850719838,0.7,NA,NA
"165",NA,165,"15",0,"0.7",0.0133928571428571,NA,0.013235203777,0.013255125263,0.013137631552,0.00553455905,0,1.438706028,4.005,1.177,3.938,NA,NA,NA,NA,NA,NA,NA,0.291315617131224,0.7,NA,NA
"166",NA,166,"20",0,"0.7",0.0133928571428571,NA,0.013446743162,0.013590425457,0.013397899175,0.005699971052,0,1.439072723,4.103,1.217,4.021,NA,NA,NA,NA,NA,NA,NA,0.297791971621759,0.7,NA,NA
"167",NA,167,"25",0,"0.7",0.0133928571428571,NA,0.013561368384,0.013637870233,0.013199817848,0.005731670187,0,1.437929516,4.189,1.222,4.093,NA,NA,NA,NA,NA,NA,NA,0.28703332123823,0.7,NA,NA
"168",NA,168,"30",0,"0.7",0.0133928571428571,NA,0.01336719717,0.013248597824,0.01362975404,0.005463345828,0,1.440263299,4.059,1.163,4.004,NA,NA,NA,NA,NA,NA,NA,0.284351962473599,0.7,NA,NA
"169",NA,169,"0",0,"0.8",0.0133928571428571,NA,0.013401635187,0.013516576968,0.013304553988,0.027740005765,0.5008875105,3.040227526,8.761,5.929,8.619,NA,NA,NA,NA,NA,NA,NA,0.663388758236393,0.8,NA,NA
"170",NA,170,"1",0,"0.8",0.0133928571428571,NA,0.013473367655,0.013202406286,0.013632693646,0.004132150921,0.013491893428,1.311706144,3.715,0.88,3.656,NA,NA,NA,NA,NA,NA,NA,0.235080163666774,0.8,NA,NA
"171",NA,171,"5",0,"0.8",0.0133928571428571,NA,0.013475546106,0.013217481816,0.013704992335,0.003366746746,6.8609201e-05,1.261916013,3.536,0.716,3.489,NA,NA,NA,NA,NA,NA,NA,0.201543791918123,0.8,NA,NA
"172",NA,172,"10",0,"0.8",0.0133928571428571,NA,0.013552666607,0.013595014081,0.013159980736,0.003581936613,0,1.263556671,3.717,0.761,3.655,NA,NA,NA,NA,NA,NA,NA,0.206923415033693,0.8,NA,NA
"173",NA,173,"15",0,"0.8",0.0133928571428571,NA,0.013411116052,0.013336564032,0.013774415575,0.003150936654,0,1.261894779,3.528,0.671,3.463,NA,NA,NA,NA,NA,NA,NA,0.188211071789503,0.8,NA,NA
"174",NA,174,"20",0,"0.8",0.0133928571428571,NA,0.013673134428,0.013440757277,0.01406531875,0.003443637834,0,1.261931452,3.744,0.735,3.67,NA,NA,NA,NA,NA,NA,NA,0.198802787453581,0.8,NA,NA
"175",NA,175,"25",0,"0.8",0.0133928571428571,NA,0.01327772108,0.013323691908,0.013462864113,0.003370494745,0,1.263406356,3.673,0.719,3.599,NA,NA,NA,NA,NA,NA,NA,0.195616731221994,0.8,NA,NA
"176",NA,176,"30",0,"0.8",0.0133928571428571,NA,0.013520131522,0.013496100003,0.013318361514,0.003349834004,0,1.263436981,3.664,0.714,3.589,NA,NA,NA,NA,NA,NA,NA,0.198986722692699,0.8,NA,NA
"177",NA,177,"0",0,"0.9",0.0133928571428571,NA,0.013257906873,0.013332997184,0.013563820233,0.052040968113,0.497881181,5.080513254,13.795,11.136,13.581,NA,NA,NA,NA,NA,NA,NA,0.804906219873228,0.9,NA,NA
"178",NA,178,"1",0,"0.9",0.0133928571428571,NA,0.01334881534,0.01316234834,0.013163586675,0.002796197798,0.013123220712,1.226079019,3.451,0.597,3.402,NA,NA,NA,NA,NA,NA,NA,0.160024719689256,0.9,NA,NA
"179",NA,179,"5",0,"0.9",0.0133928571428571,NA,0.013188088005,0.013243921885,0.013259175103,0.001550528492,5.0837674e-05,1.123833888,3.165,0.33,3.113,NA,NA,NA,NA,NA,NA,NA,0.103668206422217,0.9,NA,NA
"180",NA,180,"10",0,"0.9",0.0133928571428571,NA,0.013499747232,0.013551893954,0.013517319077,0.001467059355,0,1.124373156,3.176,0.312,3.113,NA,NA,NA,NA,NA,NA,NA,0.0994134997357339,0.9,NA,NA
"181",NA,181,"15",0,"0.9",0.0133928571428571,NA,0.01323228087,0.013248493522,0.01284600786,0.001444639051,0,1.124959936,3.21,0.308,3.141,NA,NA,NA,NA,NA,NA,NA,0.101177115066004,0.9,NA,NA
"182",NA,182,"20",0,"0.9",0.0133928571428571,NA,0.013605650095,0.013501209086,0.01358848872,0.001511664669,0,1.125451824,3.271,0.319,3.215,NA,NA,NA,NA,NA,NA,NA,0.0980672105672106,0.9,NA,NA
"183",NA,183,"25",0,"0.9",0.0133928571428571,NA,0.013318931229,0.013402012383,0.013415085885,0.00151244589,0,1.124341247,3.171,0.322,3.107,NA,NA,NA,NA,NA,NA,NA,0.0998625510159845,0.9,NA,NA
"184",NA,184,"30",0,"0.9",0.0133928571428571,NA,0.013175725673,0.013241606853,0.013187078183,0.001426012684,0,1.124478571,3.197,0.305,3.135,NA,NA,NA,NA,NA,NA,NA,0.0980245448995449,0.9,NA,NA
"185",NA,185,"0",0,"1",0.0133928571428571,NA,0.013367378435,0.013389119116,0.013879057419,0.4682010264,0.499124568,45.424303347,100.509,99.063,100.483,NA,NA,NA,NA,NA,NA,NA,0.985726766417848,1,NA,NA
"186",NA,186,"1",0,"1",0.0133928571428571,NA,0.013467028096,0.013364378712,0.01331287956,0.012320625819,0.0132181462,2.189790124,5.564,2.623,5.503,NA,NA,NA,NA,NA,NA,NA,0.400614423772642,1,NA,NA
"187",NA,187,"5",0,"1",0.0133928571428571,NA,0.01332304091,0.0133429391,0.013170955485,2.3197255e-05,2.543034e-05,1.01555295,2.914,0.005,2.864,NA,NA,NA,NA,NA,NA,NA,0.00162429378531073,1,NA,NA
"188",NA,188,"10",0,"1",0.0133928571428571,NA,0.013604935684,0.013761975902,0.01364994975,0,0,1.013716107,2.911,0,2.866,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"189",NA,189,"15",0,"1",0.0133928571428571,NA,0.013559875817,0.01326812028,0.013493161727,0,0,1.013861604,2.96,0,2.909,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"190",NA,190,"20",0,"1",0.0133928571428571,NA,0.0133762342,0.013545742161,0.013489762779,0,0,1.013603195,2.893,0,2.843,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"191",NA,191,"25",0,"1",0.0133928571428571,NA,0.013216924224,0.013114467946,0.013472936525,0,0,1.013356256,2.85,0,2.802,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"192",NA,192,"30",0,"1",0.0133928571428571,NA,0.013234681313,0.013284259202,0.012986465822,0,0,1.013410089,2.863,0,2.813,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"193",NA,193,"0",0,"0.5",0.0178571428571429,NA,0.018189822345,0.018224769139,0.018553316155,0.017602854818,0.5019013332,1.999773408,7.664,3.751,7.488,NA,NA,NA,NA,NA,NA,NA,0.492885961647915,0.5,NA,NA
"194",NA,194,"1",0,"0.5",0.0178571428571429,NA,0.017997778453,0.017900082302,0.018129071635,0.018025669835,0.018288421414,2.000853432,7.559,3.819,7.406,NA,NA,NA,NA,NA,NA,NA,0.510389832568977,0.5,NA,NA
"195",NA,195,"5",0,"0.5",0.0178571428571429,NA,0.017789797915,0.017995662423,0.017865999118,0.018359017749,7.5106257e-05,1.998260782,7.776,3.933,7.598,NA,NA,NA,NA,NA,NA,NA,0.507557863183063,0.5,NA,NA
"196",NA,196,"10",0,"0.5",0.0178571428571429,NA,0.017843199756,0.017969161401,0.017932551742,0.017743621648,0,1.998210414,7.493,3.766,7.341,NA,NA,NA,NA,NA,NA,NA,0.502315247952026,0.5,NA,NA
"197",NA,197,"15",0,"0.5",0.0178571428571429,NA,0.017639328584,0.017493291707,0.017513606161,0.018022336971,0,2.003630431,7.601,3.843,7.452,NA,NA,NA,NA,NA,NA,NA,0.510907348587857,0.5,NA,NA
"198",NA,198,"20",0,"0.5",0.0178571428571429,NA,0.017513514987,0.017569771025,0.017395633685,0.018345862641,0,2.001310281,7.643,3.919,7.477,NA,NA,NA,NA,NA,NA,NA,0.513732656878632,0.5,NA,NA
"199",NA,199,"25",0,"0.5",0.0178571428571429,NA,0.017733125894,0.017955655943,0.017630784887,0.017422033057,0,1.995425005,7.542,3.723,7.365,NA,NA,NA,NA,NA,NA,NA,0.493858201978228,0.5,NA,NA
"200",NA,200,"30",0,"0.5",0.0178571428571429,NA,0.017828944625,0.017562530249,0.017337243976,0.017930238724,0,2.006708557,7.721,3.824,7.555,NA,NA,NA,NA,NA,NA,NA,0.498596938031008,0.5,NA,NA
"201",NA,201,"0",0,"0.6",0.0178571428571429,NA,0.018042037937,0.018220550879,0.018412360098,0.019420961416,0.5002625793,2.07471835,8.118,4.138,7.925,NA,NA,NA,NA,NA,NA,NA,0.511725614747957,0.6,NA,NA
"202",NA,202,"1",0,"0.6",0.0178571428571429,NA,0.018334953191,0.018421841135,0.018582472619,0.012560559122,0.01863554248,1.689197102,6.591,2.686,6.445,NA,NA,NA,NA,NA,NA,NA,0.398699429309422,0.6,NA,NA
"203",NA,203,"5",0,"0.6",0.0178571428571429,NA,0.017745748651,0.017779287682,0.018120652382,0.012215056976,0.000113823173,1.680123909,6.521,2.601,6.394,NA,NA,NA,NA,NA,NA,NA,0.396274587369681,0.6,NA,NA
"204",NA,204,"10",0,"0.6",0.0178571428571429,NA,0.018076879802,0.018111204838,0.018252085188,0.011672047795,0,1.677518503,6.376,2.483,6.243,NA,NA,NA,NA,NA,NA,NA,0.397525556892672,0.6,NA,NA
"205",NA,205,"15",0,"0.6",0.0178571428571429,NA,0.017671622801,0.017888052667,0.017157154224,0.011863630218,0,1.674816354,6.311,2.532,6.166,NA,NA,NA,NA,NA,NA,NA,0.400983833683883,0.6,NA,NA
"206",NA,206,"20",0,"0.6",0.0178571428571429,NA,0.017874756722,0.017958014558,0.018521431662,0.011840261175,0,1.671512173,6.261,2.526,6.128,NA,NA,NA,NA,NA,NA,NA,0.408885408130943,0.6,NA,NA
"207",NA,207,"25",0,"0.6",0.0178571428571429,NA,0.017976145675,0.01775624946,0.017675262351,0.012094311208,0,1.678230596,6.44,2.571,6.294,NA,NA,NA,NA,NA,NA,NA,0.402119973941865,0.6,NA,NA
"208",NA,208,"30",0,"0.6",0.0178571428571429,NA,0.017781353081,0.017933536445,0.017714578341,0.012070350776,0,1.680382337,6.491,2.574,6.355,NA,NA,NA,NA,NA,NA,NA,0.396738282481354,0.6,NA,NA
"209",NA,209,"0",0,"0.7",0.0178571428571429,NA,0.017546265179,0.017502685594,0.017351490843,0.023432012133,0.5001244305,2.346646042,8.574,4.982,8.415,NA,NA,NA,NA,NA,NA,NA,0.577384045372373,0.7,NA,NA
"210",NA,210,"1",0,"0.7",0.0178571428571429,NA,0.017944312744,0.018149330832,0.018236869703,0.008513366289,0.018002145423,1.47346077,5.601,1.813,5.468,NA,NA,NA,NA,NA,NA,NA,0.329555257360965,0.7,NA,NA
"211",NA,211,"5",0,"0.7",0.0178571428571429,NA,0.017895667602,0.017896626256,0.017605586001,0.008009295763,7.5201123e-05,1.446807023,5.704,1.715,5.565,NA,NA,NA,NA,NA,NA,NA,0.296791303803594,0.7,NA,NA
"212",NA,212,"10",0,"0.7",0.0178571428571429,NA,0.017572714564,0.017418833886,0.016935887866,0.007579071708,0,1.442943436,5.519,1.619,5.393,NA,NA,NA,NA,NA,NA,NA,0.285019470871529,0.7,NA,NA
"213",NA,213,"15",0,"0.7",0.0178571428571429,NA,0.017801204635,0.017956141548,0.017603216109,0.007793233747,0,1.445656455,5.564,1.664,5.448,NA,NA,NA,NA,NA,NA,NA,0.30333930381264,0.7,NA,NA
"214",NA,214,"20",0,"0.7",0.0178571428571429,NA,0.017703014556,0.017595133384,0.016885698722,0.007752128403,0,1.447856443,5.623,1.658,5.5,NA,NA,NA,NA,NA,NA,NA,0.292229230399392,0.7,NA,NA
"215",NA,215,"25",0,"0.7",0.0178571428571429,NA,0.018107720164,0.018068253083,0.01773161363,0.00800082952,0,1.446625207,5.657,1.702,5.513,NA,NA,NA,NA,NA,NA,NA,0.304059589821004,0.7,NA,NA
"216",NA,216,"30",0,"0.7",0.0178571428571429,NA,0.017792000559,0.018212443997,0.018190591982,0.008184484317,0,1.445216174,5.592,1.745,5.457,NA,NA,NA,NA,NA,NA,NA,0.310085974394482,0.7,NA,NA
"217",NA,217,"0",0,"0.8",0.0178571428571429,NA,0.017863900439,0.018106808218,0.018433033754,0.036106624762,0.500832691,3.010219293,11.367,7.694,11.145,NA,NA,NA,NA,NA,NA,NA,0.675483184030629,0.8,NA,NA
"218",NA,218,"1",0,"0.8",0.0178571428571429,NA,0.017725731241,0.0179616935,0.01826815772,0.005468299242,0.018380616271,1.331892238,4.947,1.164,4.844,NA,NA,NA,NA,NA,NA,NA,0.227557302518603,0.8,NA,NA
"219",NA,219,"5",0,"0.8",0.0178571428571429,NA,0.018066129581,0.017799287588,0.017849635497,0.004511146848,0.000109337856,1.26908154,4.865,0.96,4.74,NA,NA,NA,NA,NA,NA,NA,0.19725228902152,0.8,NA,NA
"220",NA,220,"10",0,"0.8",0.0178571428571429,NA,0.018231648759,0.018298701122,0.017844055271,0.004605853216,4.237288e-06,1.265978035,4.933,0.984,4.833,NA,NA,NA,NA,NA,NA,NA,0.199760589194503,0.8,NA,NA
"221",NA,221,"15",0,"0.8",0.0178571428571429,NA,0.017890593151,0.017979654857,0.01779618243,0.00443430028,0,1.265467587,4.91,0.946,4.803,NA,NA,NA,NA,NA,NA,NA,0.193445592912056,0.8,NA,NA
"222",NA,222,"20",0,"0.8",0.0178571428571429,NA,0.017950546853,0.018033654283,0.018374757689,0.004531052835,0,1.266950047,4.875,0.964,4.763,NA,NA,NA,NA,NA,NA,NA,0.201279324813275,0.8,NA,NA
"223",NA,223,"25",0,"0.8",0.0178571428571429,NA,0.017903003478,0.017819715142,0.017308431111,0.004587124937,0,1.267599731,4.953,0.978,4.822,NA,NA,NA,NA,NA,NA,NA,0.194595958462148,0.8,NA,NA
"224",NA,224,"30",0,"0.8",0.0178571428571429,NA,0.017950809893,0.017817158802,0.017561611706,0.004686062329,0,1.26926159,4.955,1.002,4.841,NA,NA,NA,NA,NA,NA,NA,0.203497676877306,0.8,NA,NA
"225",NA,225,"0",0,"0.9",0.0178571428571429,NA,0.017714677743,0.017835269767,0.017607817542,0.068224198642,0.5005970898,4.971257241,18.013,14.552,17.706,NA,NA,NA,NA,NA,NA,NA,0.805191885124542,0.9,NA,NA
"226",NA,226,"1",0,"0.9",0.0178571428571429,NA,0.017924862551,0.017949926768,0.018267164251,0.004271807325,0.017989154343,1.271373443,4.823,0.907,4.692,NA,NA,NA,NA,NA,NA,NA,0.180179617214741,0.9,NA,NA
"227",NA,227,"5",0,"0.9",0.0178571428571429,NA,0.017800731978,0.017769328895,0.017694132805,0.002145215493,7.6002847e-05,1.13035271,4.255,0.457,4.15,NA,NA,NA,NA,NA,NA,NA,0.1067900051371,0.9,NA,NA
"228",NA,228,"10",0,"0.9",0.0178571428571429,NA,0.01769340929,0.017440927574,0.017820661306,0.002006984484,4.385965e-06,1.12837736,4.233,0.428,4.139,NA,NA,NA,NA,NA,NA,NA,0.0996125081854035,0.9,NA,NA
"229",NA,229,"15",0,"0.9",0.0178571428571429,NA,0.017838754856,0.017911486054,0.017841639937,0.0018969222,0,1.128729474,4.259,0.404,4.157,NA,NA,NA,NA,NA,NA,NA,0.0985966455197224,0.9,NA,NA
"230",NA,230,"20",0,"0.9",0.0178571428571429,NA,0.01761251855,0.017733367734,0.017573017684,0.001986967793,0,1.128612281,4.323,0.423,4.225,NA,NA,NA,NA,NA,NA,NA,0.103045991045991,0.9,NA,NA
"231",NA,231,"25",0,"0.9",0.0178571428571429,NA,0.017867295899,0.017789415066,0.017557685879,0.002067746145,0,1.128940946,4.402,0.443,4.318,NA,NA,NA,NA,NA,NA,NA,0.0962001099003142,0.9,NA,NA
"232",NA,232,"30",0,"0.9",0.0178571428571429,NA,0.017575865012,0.017433005548,0.017189320163,0.001961916327,0,1.128351367,4.226,0.419,4.121,NA,NA,NA,NA,NA,NA,NA,0.0968516894775888,0.9,NA,NA
"233",NA,233,"0",0,"1",0.0178571428571429,NA,0.017851327817,0.017850453889,0.017668794333,0.4848711779,0.4999682825,35.648594984,105.025,103.098,104.98,NA,NA,NA,NA,NA,NA,NA,0.981727758560659,1,NA,NA
"234",NA,234,"1",0,"1",0.0178571428571429,NA,0.01755066724,0.017798375459,0.01724790385,0.016711715315,0.017179527708,2.20964826,7.368,3.56,7.267,NA,NA,NA,NA,NA,NA,NA,0.426732624862914,1,NA,NA
"235",NA,235,"5",0,"1",0.0178571428571429,NA,0.017886195853,0.017930747667,0.017973418002,4.997498e-05,5.8896806e-05,1.026218583,3.821,0.011,3.731,NA,NA,NA,NA,NA,NA,NA,0.002718806820974,1,NA,NA
"236",NA,236,"10",0,"1",0.0178571428571429,NA,0.017940820047,0.01782118154,0.017661043695,0,0,1.018595091,3.992,0,3.897,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"237",NA,237,"15",0,"1",0.0178571428571429,NA,0.0175637264,0.017596396916,0.017642637641,0,0,1.01764447,3.771,0,3.7,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"238",NA,238,"20",0,"1",0.0178571428571429,NA,0.017662791368,0.017687854297,0.017459053869,0,0,1.017840096,3.802,0,3.724,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"239",NA,239,"25",0,"1",0.0178571428571429,NA,0.017911901341,0.017822829871,0.017799751588,0,0,1.018565795,3.957,0,3.862,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"240",NA,240,"30",0,"1",0.0178571428571429,NA,0.017787397868,0.017729478691,0.018221304657,0,0,1.017975912,3.818,0,3.729,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
"241",NA,241,"0",0,"0.5",0.0223214285714286,NA,0.022224841256,0.021997741195,0.022353374331,0.02213369535,0.50073588,2.000096321,9.457,4.718,9.21,NA,NA,NA,NA,NA,NA,NA,0.493942495371559,0.5,NA,NA
"242",NA,242,"1",0,"0.5",0.0223214285714286,NA,0.022332627786,0.022438145577,0.022838952358,0.022587228542,0.022472863274,2.002118526,9.604,4.819,9.353,NA,NA,NA,NA,NA,NA,NA,0.501324937657439,0.5,NA,NA
"243",NA,243,"5",0,"0.5",0.0223214285714286,NA,0.022065558799,0.02232207941,0.021790820198,0.02271996179,0.000173320075,1.996452416,9.57,4.84,9.341,NA,NA,NA,NA,NA,NA,NA,0.508206150089245,0.5,NA,NA
"244",NA,244,"10",0,"0.5",0.0223214285714286,NA,0.022192067213,0.022123997961,0.021367396707,0.022178017159,4.524887e-06,1.998493095,9.532,4.732,9.256,NA,NA,NA,NA,NA,NA,NA,0.499817263852276,0.5,NA,NA
"245",NA,245,"15",0,"0.5",0.0223214285714286,NA,0.022265806508,0.022303041749,0.022244412009,0.022375519385,0,1.9960357,9.446,4.767,9.189,NA,NA,NA,NA,NA,NA,NA,0.51014065549052,0.5,NA,NA
"246",NA,246,"20",0,"0.5",0.0223214285714286,NA,0.022217270913,0.021996701754,0.022153527336,0.022088716859,0,1.999317541,9.287,4.72,9.063,NA,NA,NA,NA,NA,NA,NA,0.508446054297224,0.5,NA,NA
"247",NA,247,"25",0,"0.5",0.0223214285714286,NA,0.022367581208,0.022499324339,0.022701476391,0.022608471386,0,2.002563616,9.598,4.841,9.341,NA,NA,NA,NA,NA,NA,NA,0.511913093558768,0.5,NA,NA
"248",NA,248,"30",0,"0.5",0.0223214285714286,NA,0.022386007875,0.022501543751,0.021927318598,0.022871074935,0,1.997553083,9.719,4.862,9.49,NA,NA,NA,NA,NA,NA,NA,0.497878898957526,0.5,NA,NA
"249",NA,249,"0",0,"0.6",0.0223214285714286,NA,0.022595933133,0.022710450242,0.022550392953,0.024492296414,0.5015329,2.070820373,9.998,5.217,9.746,NA,NA,NA,NA,NA,NA,NA,0.525484622975146,0.6,NA,NA
