"","X","simu","n_obs","mutation_rate","c","initial_trait_frequency","replicate","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","nb_repro_last"
"3594",NA,3594,"1",0,"1",0.330357142857143,NA,0.3304791706,0.3299941873,0.3313112974,0.330616171,0.3305239814,NA
"3595",NA,3595,"5",0,"1",0.330357142857143,NA,0.3299508646,0.3293697443,0.3291436151,0.20574310947,0.20568036333,NA
"3596",NA,3596,"10",0,"1",0.330357142857143,NA,0.3307047333,0.3310879878,0.3287610193,0.14176414473,0.14172574232,NA
"3597",NA,3597,"15",0,"1",0.330357142857143,NA,0.3304590139,0.3303947061,0.3314862808,0.092242052412,0.09225898466,NA
"3598",NA,3598,"20",0,"1",0.330357142857143,NA,0.330207448,0.33003787,0.3289324619,0.067525266449,0.067349014501,NA
"3599",NA,3599,"25",0,"1",0.330357142857143,NA,0.3302952456,0.330194389,0.329776747,0.046016916447,0.045790498529,NA
"3600",NA,3600,"30",0,"1",0.330357142857143,NA,0.33047396,0.3309233363,0.3321434733,0.038410743143,0.038510991597,NA
"3601",NA,3601,"0",0,"0.5",0.334821428571429,NA,0.333955248,0.3330703346,0.3307302639,0.4985221242,0.4999290826,NA
"3602",NA,3602,"1",0,"0.5",0.334821428571429,NA,0.335144032,0.334977996,0.336509426,0.5004071003,0.3366571761,NA
"3603",NA,3603,"5",0,"0.5",0.334821428571429,NA,0.3350179944,0.3351427171,0.3340007385,0.4992454645,0.21401211655,NA
"3604",NA,3604,"10",0,"0.5",0.334821428571429,NA,0.3355961522,0.3351783526,0.3370120846,0.5009038561,0.153728174527,NA
"3605",NA,3605,"15",0,"0.5",0.334821428571429,NA,0.3341821114,0.3336191658,0.3348846608,0.4998750598,0.095971968025,NA
"3606",NA,3606,"20",0,"0.5",0.334821428571429,NA,0.3351756505,0.3348986657,0.3350066793,0.5005695799,0.076019736231,NA
"3607",NA,3607,"25",0,"0.5",0.334821428571429,NA,0.3342804403,0.333797595,0.3332639983,0.5004284228,0.049039845328,NA
"3608",NA,3608,"30",0,"0.5",0.334821428571429,NA,0.3343487637,0.3348168058,0.3339094272,0.5020654904,0.039155755546,NA
"3609",NA,3609,"0",0,"0.6",0.334821428571429,NA,0.3338347652,0.3343394329,0.3340232427,0.5000673508,0.4982816739,NA
"3610",NA,3610,"1",0,"0.6",0.334821428571429,NA,0.3356092192,0.3343213365,0.334942794,0.4662287748,0.3353671878,NA
"3611",NA,3611,"5",0,"0.6",0.334821428571429,NA,0.3344831365,0.3341152615,0.3353186528,0.4422659759,0.21371826012,NA
"3612",NA,3612,"10",0,"0.6",0.334821428571429,NA,0.3358352415,0.3362243932,0.3338120798,0.4320911392,0.14943401687,NA
"3613",NA,3613,"15",0,"0.6",0.334821428571429,NA,0.3353144733,0.3344975672,0.3344529519,0.4211793585,0.095643091262,NA
"3614",NA,3614,"20",0,"0.6",0.334821428571429,NA,0.3347571109,0.3355344621,0.3344521559,0.4152181544,0.076077230288,NA
"3615",NA,3615,"25",0,"0.6",0.334821428571429,NA,0.3349676899,0.3350340308,0.3370610184,0.4118488584,0.055290244914,NA
"3616",NA,3616,"30",0,"0.6",0.334821428571429,NA,0.3335301641,0.3343394923,0.3336701553,0.4095817624,0.041138087155,NA
"3617",NA,3617,"0",0,"0.7",0.334821428571429,NA,0.3346313152,0.3349312595,0.334601474,0.4982519569,0.4997912902,NA
"3618",NA,3618,"1",0,"0.7",0.334821428571429,NA,0.334192593,0.3343326484,0.3352812369,0.4349019345,0.334272642,NA
"3619",NA,3619,"5",0,"0.7",0.334821428571429,NA,0.3347259693,0.3347063488,0.334285728,0.3860664425,0.21213566426,NA
"3620",NA,3620,"10",0,"0.7",0.334821428571429,NA,0.3340836184,0.3336233573,0.3334863419,0.3608329337,0.148721423536,NA
"3621",NA,3621,"15",0,"0.7",0.334821428571429,NA,0.335156067,0.3339125833,0.3350112149,0.3411904098,0.097309025065,NA
"3622",NA,3622,"20",0,"0.7",0.334821428571429,NA,0.3345292217,0.3339503839,0.3360766796,0.3311561489,0.07665159055,NA
"3623",NA,3623,"25",0,"0.7",0.334821428571429,NA,0.3358706354,0.3359342612,0.3345316427,0.322202733,0.051278555958,NA
"3624",NA,3624,"30",0,"0.7",0.334821428571429,NA,0.3362362529,0.3356301348,0.3361702726,0.3156221722,0.041289772127,NA
"3625",NA,3625,"0",0,"0.8",0.334821428571429,NA,0.333213714,0.3349389487,0.3321066788,0.5014903187,0.5017306758,NA
"3626",NA,3626,"1",0,"0.8",0.334821428571429,NA,0.3349461098,0.3344250152,0.3348833538,0.4012169228,0.3364057807,NA
"3627",NA,3627,"5",0,"0.8",0.334821428571429,NA,0.3350243448,0.3342259453,0.3355521094,0.3280311802,0.21538703966,NA
"3628",NA,3628,"10",0,"0.8",0.334821428571429,NA,0.3341436421,0.3340082605,0.3358552542,0.2919063473,0.152915570718,NA
"3629",NA,3629,"15",0,"0.8",0.334821428571429,NA,0.3345981857,0.3350625639,0.3372666357,0.2602428297,0.101163446226,NA
"3630",NA,3630,"20",0,"0.8",0.334821428571429,NA,0.3341590235,0.3337604795,0.3334201583,0.2443040742,0.072562380171,NA
"3631",NA,3631,"25",0,"0.8",0.334821428571429,NA,0.3355270367,0.3351144445,0.3347130823,0.230781337,0.05186106287,NA
"3632",NA,3632,"30",0,"0.8",0.334821428571429,NA,0.3353276845,0.3351007863,0.3361132071,0.2240307319,0.041446591786,NA
"3633",NA,3633,"0",0,"0.9",0.334821428571429,NA,0.334032252,0.3336771233,0.3325450013,0.5003077655,0.4997064369,NA
"3634",NA,3634,"1",0,"0.9",0.334821428571429,NA,0.3349156752,0.3346583876,0.3345346791,0.3669825936,0.3340674331,NA
"3635",NA,3635,"5",0,"0.9",0.334821428571429,NA,0.3347190704,0.3348263597,0.3360291405,0.2734954124,0.21533936104,NA
"3636",NA,3636,"10",0,"0.9",0.334821428571429,NA,0.3354571084,0.3355633218,0.3358253245,0.22288447919,0.153924348601,NA
"3637",NA,3637,"15",0,"0.9",0.334821428571429,NA,0.3360604132,0.3360164362,0.3360225453,0.17904888389,0.099983348214,NA
"3638",NA,3638,"20",0,"0.9",0.334821428571429,NA,0.3339367568,0.3345210062,0.3320868247,0.15715714521,0.072029308902,NA
"3639",NA,3639,"25",0,"0.9",0.334821428571429,NA,0.3352903955,0.3349076612,0.335842109,0.14348631656,0.052518710098,NA
"3640",NA,3640,"30",0,"0.9",0.334821428571429,NA,0.3347218565,0.3333241781,0.3347669753,0.13412754349,0.04067733525,NA
"3641",NA,3641,"0",0,"1",0.334821428571429,NA,0.3352404009,0.3353180339,0.3356779712,0.4987031191,0.498651306,NA
"3642",NA,3642,"1",0,"1",0.334821428571429,NA,0.3336701321,0.3336370371,0.3348129354,0.3342916397,0.3345574893,NA
"3643",NA,3643,"5",0,"1",0.334821428571429,NA,0.3348733832,0.33413682,0.3334548651,0.21346121683,0.21329221442,NA
"3644",NA,3644,"10",0,"1",0.334821428571429,NA,0.3339529765,0.3332290494,0.3342093182,0.15174324033,0.15171753475,NA
"3645",NA,3645,"15",0,"1",0.334821428571429,NA,0.3340515593,0.3349341106,0.3363766434,0.098817062655,0.098765005951,NA
"3646",NA,3646,"20",0,"1",0.334821428571429,NA,0.3352078631,0.3345203763,0.3349963449,0.074491037053,0.074271403506,NA
"3647",NA,3647,"25",0,"1",0.334821428571429,NA,0.3340158774,0.3351173059,0.335167504,0.05180011349,0.05165358211,NA
"3648",NA,3648,"30",0,"1",0.334821428571429,NA,0.3353166299,0.3347357741,0.3359147765,0.042809849271,0.042873813455,NA
"3649",NA,3649,"0",0,"0.5",0.339285714285714,NA,0.3393564849,0.3382747531,0.3403573672,0.5007657974,0.4997148042,NA
"3650",NA,3650,"1",0,"0.5",0.339285714285714,NA,0.3391749203,0.3392063398,0.3394795621,0.5009545266,0.339090794,NA
"3651",NA,3651,"5",0,"0.5",0.339285714285714,NA,0.3399751457,0.3400377643,0.341438235,0.5001358149,0.22468191596,NA
"3652",NA,3652,"10",0,"0.5",0.339285714285714,NA,0.3397099821,0.3399569636,0.3424334669,0.4999816832,0.16401228114,NA
"3653",NA,3653,"15",0,"0.5",0.339285714285714,NA,0.3393114068,0.338637845,0.3375761517,0.5004242282,0.099324226547,NA
"3654",NA,3654,"20",0,"0.5",0.339285714285714,NA,0.3388720645,0.3384545151,0.3375673981,0.4997700981,0.079142470642,NA
"3655",NA,3655,"25",0,"0.5",0.339285714285714,NA,0.3387364416,0.3388990683,0.3389971805,0.4993822924,0.056322207585,NA
"3656",NA,3656,"30",0,"0.5",0.339285714285714,NA,0.3395553483,0.3395881599,0.3378941509,0.4996663917,0.043368850606,NA
"3657",NA,3657,"0",0,"0.6",0.339285714285714,NA,0.3397078414,0.3390971896,0.3390643079,0.4991077539,0.499227287,NA
"3658",NA,3658,"1",0,"0.6",0.339285714285714,NA,0.341398644,0.3406743492,0.3396312461,0.4688790248,0.3411746263,NA
"3659",NA,3659,"5",0,"0.6",0.339285714285714,NA,0.3398607366,0.3396128017,0.3385586941,0.4448865472,0.21864214202,NA
"3660",NA,3660,"10",0,"0.6",0.339285714285714,NA,0.338571576,0.3374629255,0.3381315528,0.4301776452,0.155726521516,NA
"3661",NA,3661,"15",0,"0.6",0.339285714285714,NA,0.3380687529,0.3382016198,0.3383649723,0.419812835,0.102471266379,NA
"3662",NA,3662,"20",0,"0.6",0.339285714285714,NA,0.3399985893,0.3395536454,0.337481464,0.4159858837,0.077884184023,NA
"3663",NA,3663,"25",0,"0.6",0.339285714285714,NA,0.3388975152,0.3386697569,0.3387449609,0.4111930184,0.055386884582,NA
"3664",NA,3664,"30",0,"0.6",0.339285714285714,NA,0.3391514694,0.3398157391,0.3399574674,0.4094507074,0.046657812012,NA
"3665",NA,3665,"0",0,"0.7",0.339285714285714,NA,0.3381289051,0.3389761712,0.3382034494,0.4999560975,0.4994194801,NA
"3666",NA,3666,"1",0,"0.7",0.339285714285714,NA,0.3393042501,0.3398413816,0.3420163118,0.4375330615,0.3432376584,NA
"3667",NA,3667,"5",0,"0.7",0.339285714285714,NA,0.3398808778,0.3402365302,0.3398517855,0.3885617456,0.22344500385,NA
"3668",NA,3668,"10",0,"0.7",0.339285714285714,NA,0.3389725999,0.3399052944,0.3392369893,0.3612578324,0.158805254059,NA
"3669",NA,3669,"15",0,"0.7",0.339285714285714,NA,0.3394195032,0.3393456788,0.3418303423,0.3434819717,0.107156640093,NA
"3670",NA,3670,"20",0,"0.7",0.339285714285714,NA,0.3396583215,0.3399972565,0.3397606463,0.3333365947,0.080348048964,NA
"3671",NA,3671,"25",0,"0.7",0.339285714285714,NA,0.3403042022,0.3397302035,0.3400832493,0.3218859709,0.05860495841,NA
"3672",NA,3672,"30",0,"0.7",0.339285714285714,NA,0.3392813137,0.3393260777,0.3401533843,0.3207977624,0.047697789685,NA
"3673",NA,3673,"0",0,"0.8",0.339285714285714,NA,0.3399415366,0.3391045298,0.3377892031,0.4995073078,0.4995584191,NA
"3674",NA,3674,"1",0,"0.8",0.339285714285714,NA,0.3387047146,0.3395488939,0.3388376776,0.4039148327,0.3408215323,NA
"3675",NA,3675,"5",0,"0.8",0.339285714285714,NA,0.3394322156,0.3401061689,0.3404845317,0.3334189584,0.22241088408,NA
"3676",NA,3676,"10",0,"0.8",0.339285714285714,NA,0.3381522463,0.3381806836,0.3398392884,0.2930845932,0.158944329495,NA
"3677",NA,3677,"15",0,"0.8",0.339285714285714,NA,0.3397158953,0.3393496459,0.3418295446,0.2661133117,0.108388473647,NA
"3678",NA,3678,"20",0,"0.8",0.339285714285714,NA,0.3392556271,0.3394968334,0.3381433753,0.2481499596,0.078307849827,NA
"3679",NA,3679,"25",0,"0.8",0.339285714285714,NA,0.3391999725,0.338926076,0.3391622262,0.2335698817,0.055256671254,NA
"3680",NA,3680,"30",0,"0.8",0.339285714285714,NA,0.3392785154,0.3410433562,0.3381562784,0.2261471893,0.045370630339,NA
"3681",NA,3681,"0",0,"0.9",0.339285714285714,NA,0.3396115467,0.3396815682,0.3397829894,0.5000664247,0.499986643,NA
"3682",NA,3682,"1",0,"0.9",0.339285714285714,NA,0.3390995227,0.3395484048,0.339225708,0.3713892221,0.3394726983,NA
"3683",NA,3683,"5",0,"0.9",0.339285714285714,NA,0.3386027505,0.3389458963,0.3391381696,0.275835783,0.22019167686,NA
"3684",NA,3684,"10",0,"0.9",0.339285714285714,NA,0.3389562381,0.3388796102,0.3391281728,0.2269411213,0.15775593527,NA
"3685",NA,3685,"15",0,"0.9",0.339285714285714,NA,0.3393613149,0.3394289088,0.3405809171,0.18357463761,0.105854965461,NA
"3686",NA,3686,"20",0,"0.9",0.339285714285714,NA,0.3389566649,0.3394871832,0.3386741959,0.16377809348,0.079846362971,NA
"3687",NA,3687,"25",0,"0.9",0.339285714285714,NA,0.3400341792,0.3402162353,0.338997159,0.14519333033,0.056233114108,NA
"3688",NA,3688,"30",0,"0.9",0.339285714285714,NA,0.338012541,0.3386258852,0.3394517586,0.13614931966,0.045512211366,NA
"3689",NA,3689,"0",0,"1",0.339285714285714,NA,0.3391310907,0.3386108768,0.3386280975,0.4983812321,0.4985404799,NA
"3690",NA,3690,"1",0,"1",0.339285714285714,NA,0.3397871581,0.3395394185,0.3400231004,0.3391212822,0.3387116626,NA
"3691",NA,3691,"5",0,"1",0.339285714285714,NA,0.3394942416,0.3397113176,0.3397650868,0.22091485653,0.22070701734,NA
"3692",NA,3692,"10",0,"1",0.339285714285714,NA,0.3393816762,0.3403837274,0.3406398442,0.16006685649,0.15983437427,NA
"3693",NA,3693,"15",0,"1",0.339285714285714,NA,0.3389422769,0.3391930548,0.3389892603,0.102535433388,0.102507512349,NA
"3694",NA,3694,"20",0,"1",0.339285714285714,NA,0.3395672252,0.3392566519,0.3405861671,0.082738300105,0.082709448104,NA
"3695",NA,3695,"25",0,"1",0.339285714285714,NA,0.3396402848,0.3389961501,0.3384174334,0.054815412692,0.054559810834,NA
"3696",NA,3696,"30",0,"1",0.339285714285714,NA,0.3389904663,0.3383944161,0.3396445457,0.046293541827,0.046217284281,NA
"3697",NA,3697,"0",0,"0.5",0.34375,NA,0.3442433914,0.3437536113,0.3459760979,0.4987107402,0.5000368157,NA
"3698",NA,3698,"1",0,"0.5",0.34375,NA,0.343627244,0.3437820462,0.3440037988,0.5006517028,0.3438653032,NA
"3699",NA,3699,"5",0,"0.5",0.34375,NA,0.3437562075,0.343425418,0.3449417892,0.4987793125,0.22830504624,NA
"3700",NA,3700,"10",0,"0.5",0.34375,NA,0.3431800264,0.3433161677,0.3431280608,0.5012036854,0.16435336144,NA
"3701",NA,3701,"15",0,"0.5",0.34375,NA,0.3443979674,0.3444885343,0.3456908501,0.4990947993,0.114224404565,NA
"3702",NA,3702,"20",0,"0.5",0.34375,NA,0.3438000172,0.3436493071,0.3447095108,0.4992841617,0.087940273919,NA
"3703",NA,3703,"25",0,"0.5",0.34375,NA,0.3434790879,0.3437878591,0.3445444974,0.4993593791,0.064088888832,NA
"3704",NA,3704,"30",0,"0.5",0.34375,NA,0.343022384,0.3440517132,0.3420944045,0.50184962,0.048790255596,NA
"3705",NA,3705,"0",0,"0.6",0.34375,NA,0.3446479882,0.3446148465,0.3464654691,0.4993495532,0.4997396315,NA
"3706",NA,3706,"1",0,"0.6",0.34375,NA,0.3439901325,0.3440225147,0.3448316258,0.469609801,0.3458196984,NA
"3707",NA,3707,"5",0,"0.6",0.34375,NA,0.3431218961,0.3423739927,0.3457920232,0.4454173955,0.2320902285,NA
"3708",NA,3708,"10",0,"0.6",0.34375,NA,0.3429570752,0.3437145133,0.3437690573,0.4326219567,0.16500162596,NA
"3709",NA,3709,"15",0,"0.6",0.34375,NA,0.3442254205,0.3427841082,0.3423361332,0.4221726252,0.108821353126,NA
"3710",NA,3710,"20",0,"0.6",0.34375,NA,0.3430104151,0.3429726784,0.342375693,0.4177213648,0.085981361179,NA
"3711",NA,3711,"25",0,"0.6",0.34375,NA,0.3439014767,0.342886987,0.344682121,0.4108400816,0.063415549946,NA
"3712",NA,3712,"30",0,"0.6",0.34375,NA,0.3430520487,0.3438072461,0.3417435723,0.4101622346,0.048002835487,NA
"3713",NA,3713,"0",0,"0.7",0.34375,NA,0.3439369419,0.3444821243,0.3444756056,0.5007517553,0.4996825423,NA
"3714",NA,3714,"1",0,"0.7",0.34375,NA,0.3434920605,0.3426753108,0.3428767131,0.4368642055,0.3418725306,NA
"3715",NA,3715,"5",0,"0.7",0.34375,NA,0.3436678432,0.3441608279,0.3447600255,0.3922119895,0.22781198387,NA
"3716",NA,3716,"10",0,"0.7",0.34375,NA,0.3432739283,0.3431064006,0.3420259621,0.3645480019,0.16205126744,NA
"3717",NA,3717,"15",0,"0.7",0.34375,NA,0.3443736838,0.3439889595,0.3449685414,0.3441901242,0.110758918792,NA
"3718",NA,3718,"20",0,"0.7",0.34375,NA,0.3439380851,0.342529285,0.3438022446,0.3363809611,0.088008578684,NA
"3719",NA,3719,"25",0,"0.7",0.34375,NA,0.3439852638,0.3432140275,0.34493603,0.3266697787,0.062642087708,NA
"3720",NA,3720,"30",0,"0.7",0.34375,NA,0.3441060747,0.3436196061,0.3437484223,0.3192722078,0.047849526961,NA
"3721",NA,3721,"0",0,"0.8",0.34375,NA,0.3439075208,0.3436135873,0.3437912266,0.4992683049,0.4983770332,NA
"3722",NA,3722,"1",0,"0.8",0.34375,NA,0.3443224837,0.3432704806,0.3441791841,0.404172286,0.3433554958,NA
"3723",NA,3723,"5",0,"0.8",0.34375,NA,0.3435294633,0.3440614938,0.3440738399,0.3360183827,0.22797767534,NA
"3724",NA,3724,"10",0,"0.8",0.34375,NA,0.3440490031,0.3449158563,0.3438976332,0.2998620639,0.16571917026,NA
"3725",NA,3725,"15",0,"0.8",0.34375,NA,0.3437063614,0.3438138576,0.3446498397,0.2686800649,0.111436947399,NA
"3726",NA,3726,"20",0,"0.8",0.34375,NA,0.3441019701,0.3442299314,0.3429906001,0.2492941289,0.085105719021,NA
"3727",NA,3727,"25",0,"0.8",0.34375,NA,0.3433915793,0.3439083147,0.3451048989,0.2364922832,0.062401500983,NA
"3728",NA,3728,"30",0,"0.8",0.34375,NA,0.3431894155,0.3429712178,0.345767395,0.2309929922,0.052245265652,NA
"3729",NA,3729,"0",0,"0.9",0.34375,NA,0.3441920269,0.3433905361,0.3445969202,0.5005861378,0.5001664297,NA
"3730",NA,3730,"1",0,"0.9",0.34375,NA,0.3431774274,0.3446027413,0.3417436524,0.3740069228,0.3429196276,NA
"3731",NA,3731,"5",0,"0.9",0.34375,NA,0.3440818421,0.3433993338,0.3428240284,0.2825674051,0.22741980658,NA
"3732",NA,3732,"10",0,"0.9",0.34375,NA,0.3438094773,0.3447533836,0.3431290666,0.23201232555,0.164349032093,NA
"3733",NA,3733,"15",0,"0.9",0.34375,NA,0.3419477584,0.3430640991,0.3419157011,0.18554415069,0.107329826428,NA
"3734",NA,3734,"20",0,"0.9",0.34375,NA,0.3435107264,0.3445361289,0.3428751201,0.1689225097,0.086744073969,NA
"3735",NA,3735,"25",0,"0.9",0.34375,NA,0.3432649661,0.3428849166,0.3411883635,0.14764846905,0.059437423885,NA
"3736",NA,3736,"30",0,"0.9",0.34375,NA,0.3446530258,0.3441295856,0.3451466146,0.14290967246,0.0524415854,NA
"3737",NA,3737,"0",0,"1",0.34375,NA,0.3434696734,0.3426268229,0.3437808011,0.4990541043,0.4993545245,NA
"3738",NA,3738,"1",0,"1",0.34375,NA,0.3433447458,0.3427556696,0.3396686374,0.340567756,0.3406039414,NA
"3739",NA,3739,"5",0,"1",0.34375,NA,0.3442987256,0.3456642262,0.347018391,0.23281336176,0.23282378124,NA
"3740",NA,3740,"10",0,"1",0.34375,NA,0.3455555235,0.3449601362,0.3453966799,0.16884956522,0.16902940737,NA
"3741",NA,3741,"15",0,"1",0.34375,NA,0.3433860096,0.343279167,0.3428037893,0.108849248114,0.108517606092,NA
"3742",NA,3742,"20",0,"1",0.34375,NA,0.3441768466,0.3432610622,0.3443560428,0.087490420875,0.087411678451,NA
"3743",NA,3743,"25",0,"1",0.34375,NA,0.3444098303,0.3436020159,0.3471867034,0.065278472877,0.065071547521,NA
"3744",NA,3744,"30",0,"1",0.34375,NA,0.3441490411,0.3441614545,0.3439878949,0.051098153854,0.050940487705,NA
"3745",NA,3745,"0",0,"0.5",0.348214285714286,NA,0.347849446,0.3486101592,0.3486836382,0.5005216204,0.5009088155,NA
"3746",NA,3746,"1",0,"0.5",0.348214285714286,NA,0.3479265167,0.3477415886,0.348396972,0.4987933564,0.3468677215,NA
"3747",NA,3747,"5",0,"0.5",0.348214285714286,NA,0.3481128146,0.3481837931,0.3490266851,0.4994754195,0.23597806398,NA
"3748",NA,3748,"10",0,"0.5",0.348214285714286,NA,0.3483540894,0.3484352656,0.3492349801,0.4989099254,0.17453515238,NA
"3749",NA,3749,"15",0,"0.5",0.348214285714286,NA,0.3483985986,0.3481707029,0.3478189334,0.4998889118,0.115925389068,NA
"3750",NA,3750,"20",0,"0.5",0.348214285714286,NA,0.3481039095,0.3493001704,0.3500032795,0.4991933567,0.09770849287,NA
"3751",NA,3751,"25",0,"0.5",0.348214285714286,NA,0.3475443413,0.3460734133,0.344755338,0.4991942383,0.062870352026,NA
"3752",NA,3752,"30",0,"0.5",0.348214285714286,NA,0.3483162638,0.347308853,0.3490459239,0.4996054526,0.059139951004,NA
"3753",NA,3753,"0",0,"0.6",0.348214285714286,NA,0.3491006776,0.34849337,0.348247191,0.5000493762,0.5010970176,NA
"3754",NA,3754,"1",0,"0.6",0.348214285714286,NA,0.348013632,0.3476508997,0.3493397403,0.4684656495,0.3511872722,NA
"3755",NA,3755,"5",0,"0.6",0.348214285714286,NA,0.3486709848,0.3482581196,0.3481738359,0.4449773544,0.23404516476,NA
"3756",NA,3756,"10",0,"0.6",0.348214285714286,NA,0.3487050132,0.3481399556,0.3485802667,0.4333782678,0.173391965369,NA
"3757",NA,3757,"15",0,"0.6",0.348214285714286,NA,0.3481786912,0.3487454836,0.3485745862,0.4240975172,0.118556314635,NA
"3758",NA,3758,"20",0,"0.6",0.348214285714286,NA,0.3476781118,0.3482551995,0.3485077238,0.4181452646,0.09371808455,NA
"3759",NA,3759,"25",0,"0.6",0.348214285714286,NA,0.3475412951,0.3478430163,0.3476193264,0.4122788986,0.066382217717,NA
"3760",NA,3760,"30",0,"0.6",0.348214285714286,NA,0.348831108,0.349386574,0.3488239989,0.4114183469,0.056088236779,NA
"3761",NA,3761,"0",0,"0.7",0.348214285714286,NA,0.3489825742,0.3495145031,0.3481232686,0.5010864243,0.5009762544,NA
"3762",NA,3762,"1",0,"0.7",0.348214285714286,NA,0.3491100306,0.3479258972,0.3485804123,0.4405733902,0.3481848358,NA
"3763",NA,3763,"5",0,"0.7",0.348214285714286,NA,0.3491004222,0.348596927,0.3499917978,0.3948520765,0.237521812,NA
"3764",NA,3764,"10",0,"0.7",0.348214285714286,NA,0.3474751597,0.3479783529,0.3465708327,0.3668123999,0.1707910113,NA
"3765",NA,3765,"15",0,"0.7",0.348214285714286,NA,0.3479003123,0.3477236636,0.3494271707,0.3475771546,0.118496875359,NA
"3766",NA,3766,"20",0,"0.7",0.348214285714286,NA,0.3492025075,0.3487172978,0.34991576,0.3393244972,0.096756999889,NA
"3767",NA,3767,"25",0,"0.7",0.348214285714286,NA,0.3481878611,0.3490071239,0.34613471,0.3250348486,0.064014160324,NA
"3768",NA,3768,"30",0,"0.7",0.348214285714286,NA,0.3461195248,0.3452226265,0.3445722765,0.320929557,0.050472464487,NA
"3769",NA,3769,"0",0,"0.8",0.348214285714286,NA,0.34812033,0.3485632382,0.3479089945,0.5007838599,0.5007230658,NA
"3770",NA,3770,"1",0,"0.8",0.348214285714286,NA,0.348225291,0.3478870285,0.3505016543,0.409346559,0.3489091015,NA
"3771",NA,3771,"5",0,"0.8",0.348214285714286,NA,0.3484840578,0.3490630408,0.3491885735,0.341645476,0.23653600907,NA
"3772",NA,3772,"10",0,"0.8",0.348214285714286,NA,0.3479932303,0.348096414,0.347712427,0.3039067163,0.17287661503,NA
"3773",NA,3773,"15",0,"0.8",0.348214285714286,NA,0.3485685245,0.3484697807,0.3469535844,0.2699895411,0.115809992977,NA
"3774",NA,3774,"20",0,"0.8",0.348214285714286,NA,0.3486847089,0.3488601905,0.3477969117,0.256392722,0.092541395389,NA
"3775",NA,3775,"25",0,"0.8",0.348214285714286,NA,0.348023226,0.3478996648,0.3477686925,0.2388076233,0.06525557342,NA
